localDay,localTime,g,latitude,longitude,accuracy,altitude,speed,wifi mac,wifi ssid,wifi signal level,provider,safe
Weekday,22,10.12885729,34.044066,-118.463956,21.15299988,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,22,10.12778049,34.0440656,-118.4639559,21.125,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.12543892,34.0440656,-118.4639559,21.125,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.12505576,34.0440637,-118.4639473,21.06299973,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.12189351,34.0440653,-118.4639556,21.09300041,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,22,10.12377093,34.0440656,-118.4639559,21.125,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,22,10.12485382,34.0440654,-118.4639559,21.09399986,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.12633101,34.0440571,-118.4639342,21.16399956,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.11475787,34.0440591,-118.4639382,21.23399925,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.11620297,34.0440579,-118.463936,21.20800018,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.11041566,34.0440591,-118.4639382,21.23399925,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.12475962,34.0440586,-118.4639368,21.19599915,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,22,10.12809989,34.0440582,-118.463936,21.18499947,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,22,10.12549995,34.0440578,-118.4639353,21.17200089,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,22,10.10526113,34.0440575,-118.4639347,21.16900063,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,1
Weekday,22,10.05661919,34.0440813,-118.4639252,21.14599991,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,22,10.07145681,34.0440715,-118.4639573,21.26300049,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,22,10.07341785,34.0440795,-118.4639482,21.2310009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,22,10.0354136,34.044074,-118.4639138,21.3220005,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,22,10.047189,34.0440581,-118.4639276,21.22100067,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,22,10.05609078,34.044074,-118.4639138,21.3220005,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,22,10.06925482,34.0440648,-118.4639274,21.26000023,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,22,10.05622241,34.0440582,-118.4639278,21.21699905,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,22,10.05528617,34.0440742,-118.4639257,21.30800056,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,22,10.05548344,34.0440649,-118.4639276,21.25300026,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,22,10.0603643,34.0440742,-118.4639257,21.30800056,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,22,10.05527289,34.0440647,-118.4639271,21.2670002,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,22,10.05734329,34.0440804,-118.4638732,22.12899971,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,22,10.05718816,34.0440807,-118.4638849,22.1779995,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.05640412,34.04408,-118.4638727,22.12599945,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.05371734,34.0440661,-118.4638939,22.04000092,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.06107297,34.0440786,-118.4638696,22.13699913,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.05923124,34.0440788,-118.4638869,22.12299919,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.05562532,34.0440662,-118.463894,22.06399918,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.05315463,34.0440844,-118.463858,22.1779995,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.05529679,34.0440753,-118.4638574,22.19300079,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.05626224,34.0440728,-118.4638616,22.17399979,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.04827102,34.0440763,-118.4638567,21.7859993,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.04760929,34.0440661,-118.4638542,22.15399933,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.05569778,34.0440674,-118.4638616,22.17499924,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,1
Weekday,23,10.05832789,34.0440762,-118.4638569,22.20599937,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.04818295,34.0440759,-118.4638565,21.79299927,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.06234608,34.0440816,-118.4638573,22.20400047,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.06328888,34.0440674,-118.4638616,22.17499924,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.05947167,34.0440661,-118.4638542,22.15399933,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.06362056,34.0440759,-118.4638574,22.19199944,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,1
Weekday,23,10.0670262,34.0440574,-118.4638543,22.15399933,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.06937188,34.0440624,-118.4639317,22.89299965,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,1
Weekday,23,10.06310806,34.0440624,-118.4639317,22.89299965,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,1
Weekday,23,10.06695269,34.044062,-118.4639316,24.73399925,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,1
Weekday,23,10.04251635,34.0440558,-118.4639423,21.35400009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,1
Weekday,23,10.06333133,34.0440711,-118.4639293,21.40699959,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-58,network,1
Weekday,23,10.04855347,34.0440652,-118.463955,21.18099976,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,1
Weekday,23,10.0712697,34.0440736,-118.4639157,24.82099915,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,1
Weekday,23,10.05738274,34.0440864,-118.4639105,23.35700035,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.05397421,34.0440817,-118.4639186,23.28300095,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.06241053,34.0440817,-118.4639186,23.28300095,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.06524242,34.0440817,-118.4639188,22.12299919,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.06237565,34.0440879,-118.4639071,22.32799911,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.07212492,34.044084,-118.4639113,22.11899948,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.02427017,34.0440864,-118.4639103,23.37199974,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.02090139,34.0440833,-118.4639217,22.36000061,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.06463373,34.0440787,-118.4639189,23.3239994,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.06667341,34.0440864,-118.4639106,23.35499954,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.06670031,34.0440817,-118.4639187,23.28199959,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.07382077,34.044084,-118.4639114,22.11700058,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,1
Weekday,23,10.06276612,34.0440864,-118.4639101,22.40600014,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.06878504,34.0440785,-118.4638992,22.07799911,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.05945347,34.0440593,-118.4639127,21.17399979,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.06866153,34.0440689,-118.4639001,21.95499992,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.07555798,34.0440593,-118.4639127,21.20100021,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.07443231,34.0440583,-118.4639283,21.16200066,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.06667492,34.0440703,-118.4639078,21.25200081,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.07209538,34.0440583,-118.4639283,21.16200066,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.07101365,34.0440688,-118.4639,21.94599915,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.07647455,34.0440689,-118.4639002,21.9279995,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,23,10.07435128,34.0440794,-118.4638953,22.01000023,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.07322131,34.0440957,-118.4638589,22.10099983,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.07071251,34.0440689,-118.4638999,21.97299957,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.07191359,34.0440918,-118.4638672,22.04500008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.07919689,34.044069,-118.4639003,21.10000038,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.07693186,34.0440689,-118.4639001,21.95499992,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-73,network,1
Weekday,23,10.07781764,34.0440794,-118.4638953,22.01000023,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,23,10.0799663,34.0440704,-118.463908,21.20000076,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,23,10.07732517,34.0440593,-118.4639128,21.14500046,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.07659191,34.0440785,-118.4638992,22.07799911,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.07671532,34.044069,-118.4639003,21.10000038,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.07933428,34.0440838,-118.4639151,21.58600044,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,23,10.07906821,34.044075,-118.4639543,21.26000023,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,23,10.06934877,34.044109,-118.4639202,21.67499924,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.06044962,34.0440905,-118.463895,21.63599968,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.0640504,34.0440813,-118.4639585,21.27300072,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.05159989,34.044109,-118.4639202,21.67499924,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,23,10.07147234,34.0440722,-118.463916,21.03499985,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,23,10.07617964,34.0440819,-118.4638902,21.6760006,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,23,10.07671873,34.0440891,-118.4638777,22.04700089,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.07835248,34.0440743,-118.4639061,21.66799927,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.07628185,34.0440965,-118.4638695,21.47599983,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.05620307,34.0440697,-118.4639173,21.04000092,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.07163104,34.0440819,-118.4638902,21.6760006,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.07275475,34.0440743,-118.4639061,21.66799927,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.072679,34.044087,-118.4638914,22.17200089,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.10057418,34.0440731,-118.4639405,21.21999931,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.11268564,34.0440902,-118.4639452,21.26499939,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.1223499,34.0440896,-118.4639456,21.24699974,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.12245504,34.0440731,-118.4639405,21.21999931,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.12241924,34.0440725,-118.4639394,21.18400002,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.12193572,34.0440731,-118.4639405,21.21999931,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.1191001,34.044081,-118.4639332,21.17700005,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.11888597,34.0440816,-118.4639336,21.2310009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.11746312,34.0440905,-118.4639094,21.95599937,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.12055589,34.044086,-118.4639135,21.92900085,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.11834121,34.0440815,-118.4639333,21.20199966,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.08463596,34.0440905,-118.4639096,21.97999954,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.09420199,34.0440907,-118.4639093,21.94799995,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.10593796,34.0440814,-118.4639332,21.17000008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.11098235,34.0440862,-118.4639134,21.13999939,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.10854708,34.0440907,-118.4639093,21.94799995,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.10692235,34.044076,-118.4639138,20.88299942,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.1102221,34.0440814,-118.4639331,21.18000031,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekday,23,10.11411482,34.0440862,-118.4639134,21.13999939,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,1
Weekday,23,10.10943047,34.0440822,-118.4639292,21.2670002,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.11831444,34.04407,-118.463938,21.26099968,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.12283641,34.0440622,-118.4639432,21.22100067,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,23,10.12061431,34.0440622,-118.4639434,21.20400047,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.07750157,34.044093,-118.4639015,21.96999931,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.09647335,34.0441154,-118.4638568,21.41699982,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.11303531,34.0441141,-118.4638744,21.27499962,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.11479143,34.0440614,-118.4639433,21.28300095,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.1112638,34.0440618,-118.4639431,21.26199913,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.1174454,34.0440619,-118.4639431,21.25200081,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,1
Weekday,23,10.11783789,34.0440621,-118.4639434,21.26399994,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.1230139,34.0440615,-118.4639428,21.25,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.11658081,34.0440621,-118.4639434,21.26399994,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.11673729,34.0440635,-118.4639454,21.67099953,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.12056268,34.0440628,-118.463944,21.65699959,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.12049784,34.0440612,-118.4639425,21.24699974,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.11960524,34.0440621,-118.4639434,21.26399994,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,23,10.1187774,34.0440609,-118.4639422,21.24399948,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.10936594,34.044062,-118.463944,21.28199959,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.11953286,34.0440621,-118.4639434,21.26399994,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,23,10.11207339,34.0440609,-118.4639422,21.24399948,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,23,10.11553626,34.0440621,-118.4639434,21.26399994,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,23,10.10716881,34.0440614,-118.4639433,21.28300095,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,23,10.11825638,34.0440773,-118.4639462,21.31900024,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekend,0,10.40486168,34.06174717,-118.4478027,15.17000008,63.65710449,7.090000153,00:1a:1e:91:76:c1,"""UCLA_WIFI_RES""",-79,gps,1
Weekend,0,10.24862736,34.05834421,-118.4456258,28.82299995,61.60345459,9.890000343,NotConnected,<unknown ssid>,-127,gps,1
Weekend,0,9.233651638,34.05776623,-118.4477161,13.65299988,61.50689697,8.380000114,NotConnected,<unknown ssid>,-127,gps,1
Weekend,0,10.17926666,34.05578463,-118.4520634,16.68700027,60.21063232,20.15999985,NotConnected,<unknown ssid>,-127,gps,1
Weekend,0,10.93037226,34.05192914,-118.4585535,13.65299988,59.92138672,23.35000038,NotConnected,<unknown ssid>,-127,gps,1
Weekend,0,9.809009879,34.04780407,-118.4628789,16.68700027,46.1416626,19.05999947,NotConnected,<unknown ssid>,-127,gps,1
Weekend,0,10.30910441,34.04702382,-118.4638899,13.65299988,44.26367188,13.43000031,c4:01:7c:12:b7:ec,"""CableWiFi""",-74,gps,1
Weekend,0,10.07901901,34.04600719,-118.465115,4.550999641,44.48205566,0.0,c4:01:7c:12:b7:ec,"""CableWiFi""",-85,gps,1
Weekend,0,11.48420094,34.04431027,-118.4638908,7.585000038,37.58068848,4.210000038,NotConnected,<unknown ssid>,-127,gps,1
Weekend,0,10.13976464,34.0434565,-118.4638651,37.92499924,38.1550293,1.299999952,NotConnected,<unknown ssid>,-127,gps,1
Weekend,0,10.11768067,34.0437662,-118.4638248,23.0189991,0.0,0.0,NotConnected,<unknown ssid>,-127,network,1
Weekend,0,7.984427077,34.0440253,-118.4635466,44.49900055,0.0,0.0,NotConnected,<unknown ssid>,-127,network,1
Weekend,0,7.446134028,34.0439452,-118.463816,21.61199951,0.0,0.0,NotConnected,<unknown ssid>,-127,network,1
Weekend,0,10.00019913,34.0440625,-118.4639825,22.11899948,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekend,8,10.03703355,34.0440527,-118.4639831,21.08799934,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekend,8,9.986936429,34.0440523,-118.4640245,21.31599998,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,1
Weekend,8,10.07228702,34.0440379,-118.4640375,21.43700027,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,1
Weekend,8,9.975298701,34.0440502,-118.4640352,21.95800018,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,1
Weekend,8,9.987476136,34.0440354,-118.4640216,20.98399925,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-52,network,1
Weekend,8,9.986748116,34.0440359,-118.4640248,21.85000038,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-50,network,1
Weekend,8,9.948560018,34.0440318,-118.4640479,21.625,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,1
Weekend,8,10.04266791,34.0440461,-118.4639947,20.99500084,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-58,network,1
Weekend,8,9.944052785,34.0439966,-118.4640793,21.47500038,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekend,8,10.07233512,34.0440243,-118.4640483,21.48800087,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekend,8,9.922977609,34.0440474,-118.4639828,21.10099983,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-53,network,1
Weekend,8,10.04068681,34.0440467,-118.463995,21.11599922,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-53,network,1
Weekend,9,9.931265165,34.0440433,-118.4640082,21.10300064,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-51,network,1
